ra,dec,flux65,flux90,flux140,flux160,qflag65,qflag90,qflag140,qflag160,peak_wl,peak_flux
294.10853,21.65838,2.241,6.442,,0.0888,1,1,8,8,90.0,6.442
289.566,8.36057,1.161,8.214,,0.0316,1,1,2,0,90.0,8.214
302.79005,36.43156,2.208,7.529,,0.307,1,1,2,0,90.0,7.529
299.61776,28.38631,1.181,4.609,,0.0568,1,1,2,0,90.0,4.609
296.9818,27.29422,1.586,11.19,,0.414,1,1,3,1,90.0,11.19
302.45884,45.27666,1.247,3.636,,0.152,1,1,2,0,90.0,3.636
306.96069,43.21278,1.056,4.329,1.53,0.166,1,1,3,1,90.0,4.329
300.43228,-53.06446,0.4323,3.251,,0.624,1,2,2,0,90.0,3.251
289.15837,21.44709,2.179,3.394,,0.0154,1,1,2,0,90.0,3.394
299.66843,27.35853,2.514,3.835,,0.0171,1,1,2,0,90.0,3.835
299.23254,34.90734,2.094,3.577,,0.101,1,1,2,0,90.0,3.577
289.35735,7.46447,2.07,4.332,,0.0438,1,3,2,0,90.0,4.332
295.50456,25.25457,2.229,3.281,,0.471,1,1,2,0,90.0,3.281
290.50154,12.22715,0.9657,3.072,,0.51,1,1,3,1,90.0,3.072
302.72784,34.41468,2.197,4.694,,0.212,1,1,3,1,90.0,4.694
293.59041,22.1232,0.04062,10.14,,0.4,1,1,3,1,90.0,10.14
295.52195,-21.15107,0.3324,4.834,,0.0739,1,1,2,0,90.0,4.834
289.70768,13.52457,2.346,8.105,,0.191,1,1,3,1,90.0,8.105
300.56043,44.29196,2.727,3.821,,0.0794,1,1,2,0,90.0,3.821
288.79939,2.46309,2.513,3.851,,0.076,3,1,2,0,90.0,3.851
288.08398,3.78668,2.874,3.288,,0.154,1,1,2,0,90.0,3.288
305.4884,38.49256,0.1876,4.346,,0.00929,1,1,2,0,90.0,4.346
298.31702,27.95124,2.991,5.475,,0.208,1,1,2,0,90.0,5.475
292.34426,11.47835,0.8284,3.328,,0.113,1,1,2,0,90.0,3.328
302.50317,41.95311,1.427,3.245,,0.1,1,1,2,0,90.0,3.245
304.46389,30.98169,1.708,7.406,,0.765,1,1,3,1,90.0,7.406
288.58546,6.82708,1.907,3.174,,0.227,1,1,2,0,90.0,3.174
304.94606,36.67781,2.086,3.791,,0.211,1,1,9,9,90.0,3.791
305.3942,31.70731,2.683,3.204,,0.0296,1,1,2,0,90.0,3.204
294.05347,16.64707,0.9282,3.372,,0.0985,1,1,3,0,90.0,3.372
289.53496,9.81519,0.7216,11.03,,0.332,1,1,3,1,90.0,11.03
298.55586,31.9439,1.515,3.584,,0.0242,1,1,2,0,90.0,3.584
300.43162,31.80327,1.269,8.984,,0.0981,1,1,2,0,90.0,8.984
304.45019,37.27266,2.19,4.891,,0.156,1,1,3,1,90.0,4.891
288.4037,4.26851,1.651,6.627,,0.196,1,1,2,0,90.0,6.627
298.72766,34.45452,1.185,3.468,,0.0492,1,1,2,0,90.0,3.468
288.52793,10.59729,1.178,3.524,,0.347,1,1,3,1,90.0,3.524
302.95874,37.55958,2.96,3.384,,0.0925,1,1,2,0,90.0,3.384
301.85532,43.06024,1.04,3.235,,0.235,1,1,2,0,90.0,3.235
305.82629,46.63313,2.309,3.602,,0.151,1,1,2,0,90.0,3.602
301.05117,40.00411,2.625,4.315,,0.0722,1,1,2,0,90.0,4.315
288.23366,13.66795,0.001597,7.701,,0.0912,1,1,2,0,90.0,7.701
294.78337,22.45872,1.808,7.275,,0.111,1,1,3,1,90.0,7.275
306.81599,46.88863,2.951,5.312,,0.236,1,1,2,0,90.0,5.312
313.65307,43.4971,0.5003,4.679,,0.257,1,1,3,1,90.0,4.679
302.19602,27.93357,1.153,3.684,,0.0542,1,1,2,0,90.0,3.684
288.76825,14.77909,2.495,8.208,,0.387,1,1,2,0,90.0,8.208
297.96406,22.00869,2.275,3.157,,0.0703,1,1,2,0,90.0,3.157
292.20531,8.68221,1.287,3.198,,0.0407,1,1,2,0,90.0,3.198
289.0726,5.69088,1.858,4.47,,0.105,1,1,2,0,90.0,4.47
297.71916,27.01307,1.957,5.936,,0.108,1,1,2,0,90.0,5.936
286.83465,3.47127,0.01945,4.238,,0.0255,1,1,2,0,90.0,4.238
302.73305,35.33909,0.5794,6.919,,0.0751,1,1,3,1,90.0,6.919
305.95347,46.64857,2.242,3.225,,0.0937,1,1,2,0,90.0,3.225
291.85492,12.54745,2.643,3.318,,0.264,1,1,2,0,90.0,3.318
298.44738,32.93163,0.4334,3.653,,0.118,1,1,2,0,90.0,3.653
288.60989,15.3893,0.2933,4.389,,0.11,1,1,2,0,90.0,4.389
303.80721,42.63781,0.2907,4.016,,0.71,1,1,3,1,90.0,4.016
298.65917,30.97124,2.197,5.159,,0.111,1,1,2,0,90.0,5.159
299.10232,31.62414,2.424,3.542,,0.106,1,1,2,0,90.0,3.542
305.92616,47.30599,1.137,4.012,,0.114,1,1,2,0,90.0,4.012
289.10348,17.58288,0.01559,3.365,,0.0841,1,1,2,0,90.0,3.365
356.30825,56.00926,1.863,3.455,,0.09,1,1,2,0,90.0,3.455
302.64487,39.40633,0.6343,4.734,,0.158,1,1,2,0,90.0,4.734
289.28804,16.15987,2.592,4.588,,0.00759,1,1,3,1,90.0,4.588
291.25325,13.73656,1.43,7.806,,0.881,1,1,3,1,90.0,7.806
289.53511,13.70768,1.487,9.194,,0.658,1,1,3,1,90.0,9.194
299.53,35.15688,1.597,4.103,,0.0451,1,1,3,1,90.0,4.103
298.4835,10.25929,2.572,3.474,,0.0968,1,1,2,0,90.0,3.474
290.88848,12.90973,2.4,3.075,,0.00956,1,1,3,1,90.0,3.075
299.22255,27.9572,2.107,5.479,,0.0433,1,1,2,0,90.0,5.479
287.89828,23.86748,2.094,3.116,,0.208,1,1,2,0,90.0,3.116
296.71442,28.65355,2.985,4.672,,0.328,1,1,2,0,90.0,4.672
288.95256,7.24199,1.54,3.653,,0.0362,1,1,2,0,90.0,3.653
284.67511,-4.64776,1.476,5.647,,0.078,1,1,2,0,90.0,5.647
293.5014,14.44751,2.838,3.302,,0.0503,3,1,2,0,90.0,3.302
289.04767,6.88346,0.6888,3.833,,0.00314,1,1,2,0,90.0,3.833
290.36381,9.75239,1.111,7.348,,0.0193,1,1,2,0,90.0,7.348
299.66985,38.10023,1.133,3.281,,0.106,1,1,2,0,90.0,3.281
290.63905,7.49005,1.473,3.015,,0.0493,1,1,2,0,90.0,3.015
296.06251,23.18953,0.8975,5.114,,0.0525,1,1,2,0,90.0,5.114
302.82522,39.37761,1.268,4.442,,0.773,1,1,2,0,90.0,4.442
299.0053,28.60552,0.294,5.361,,0.0559,1,1,2,0,90.0,5.361
293.71093,10.50927,1.551,4.14,,0.0269,1,1,2,0,90.0,4.14
303.60522,38.01303,0.3728,12.23,,0.138,1,1,3,1,90.0,12.23
297.56102,29.34139,2.539,4.422,,0.125,1,1,2,0,90.0,4.422
306.59071,45.68832,1.889,4.019,,0.0886,1,1,2,0,90.0,4.019
306.71178,43.18603,0.9161,5.341,,0.22,1,1,3,1,90.0,5.341
308.79849,40.4809,2.904,4.093,1.02,0.932,1,1,3,1,90.0,4.093
299.72293,27.68496,1.978,5.277,,0.04,1,1,2,0,90.0,5.277
288.77958,15.08001,1.324,4.911,,0.19,1,1,2,0,90.0,4.911
299.62183,31.0503,1.937,3.826,,0.0809,1,1,2,0,90.0,3.826
297.50929,-18.60557,1.875,4.167,,0.0764,1,3,2,0,90.0,4.167
288.79794,7.83173,1.122,7.475,,0.241,1,1,3,1,90.0,7.475
288.92912,16.96497,1.065,6.504,,0.164,1,1,2,0,90.0,6.504
299.25811,30.2367,1.676,4.196,,0.0465,1,1,2,0,90.0,4.196
302.64488,42.19405,2.436,3.314,,0.394,1,1,2,0,90.0,3.314
294.79652,20.75215,0.2185,5.708,,0.121,1,1,2,0,90.0,5.708
305.61592,42.71615,2.197,4.031,,0.316,1,1,3,1,90.0,4.031
298.34405,30.99923,0.8944,4.263,,0.0421,1,1,2,0,90.0,4.263
307.40496,38.26801,1.339,7.213,,0.347,1,1,3,1,90.0,7.213
308.01467,43.02901,2.332,3.849,,0.456,1,1,3,1,90.0,3.849
301.2865,41.53109,1.832,3.02,,0.0735,1,1,2,0,90.0,3.02
294.96579,28.76123,2.878,5.285,,0.0996,1,1,2,0,90.0,5.285
290.13821,3.77564,1.841,5.51,,0.0131,1,3,2,0,90.0,5.51
257.63013,-27.2721,2.194,6.084,,0.0712,1,3,2,0,90.0,6.084
286.66411,8.61047,2.354,4.87,,0.249,1,1,3,1,90.0,4.87
297.74273,40.70536,2.819,3.786,,0.0394,3,1,2,0,90.0,3.786
298.50064,33.24451,2.838,3.472,,0.0759,1,1,2,0,90.0,3.472
300.22926,34.8464,2.165,3.494,,0.0541,1,1,3,1,90.0,3.494
306.58092,36.70891,1.94,4.442,0.376,0.36,1,1,2,0,90.0,4.442
299.99073,31.95376,1.309,3.01,,0.113,1,1,2,0,90.0,3.01
305.33693,32.51476,1.853,3.778,,0.182,1,1,2,0,90.0,3.778
294.06327,22.01585,1.348,4.886,,0.292,1,1,2,0,90.0,4.886
300.22958,28.28154,2.578,3.657,,0.0555,1,1,2,0,90.0,3.657
288.69855,8.81079,0.01888,11.23,,0.179,1,1,3,1,90.0,11.23
290.52773,9.81304,1.608,5.171,,0.0432,1,1,3,1,90.0,5.171
295.07536,19.97071,1.036,3.529,,0.0116,1,1,3,1,90.0,3.529
300.06738,29.9107,2.356,3.268,,0.111,1,1,2,0,90.0,3.268
298.61618,32.50112,2.251,3.208,,0.0802,1,1,2,0,90.0,3.208
295.4785,26.67234,1.384,3.238,,0.147,1,1,2,0,90.0,3.238
307.85986,50.62253,2.436,5.259,,0.0612,1,1,2,0,90.0,5.259
298.65175,24.61259,0.4962,9.124,,0.311,1,1,2,0,90.0,9.124
288.62827,1.99663,1.122,3.139,,0.0519,1,1,2,0,90.0,3.139
294.30468,2.75434,2.358,5.033,,0.118,1,3,2,0,90.0,5.033
297.67975,24.91474,2.958,3.129,,0.0397,1,1,2,0,90.0,3.129
299.88178,26.74741,1.993,7.059,,0.166,1,1,2,0,90.0,7.059
300.71067,34.26867,2.659,5.279,,0.232,1,1,3,1,90.0,5.279
304.61416,33.43094,1.717,7.597,,0.151,1,1,3,1,90.0,7.597
305.77318,43.34714,1.292,5.94,0.504,0.405,1,1,3,1,90.0,5.94
298.80763,31.06985,0.619,3.237,,0.163,1,1,2,0,90.0,3.237
298.68316,25.73857,2.03,5.45,,0.351,1,1,3,1,90.0,5.45
301.36654,43.02418,2.788,3.543,,0.147,1,1,2,0,90.0,3.543
300.72523,43.67983,2.807,3.145,,0.0664,1,1,2,0,90.0,3.145
306.29419,42.08859,1.115,10.38,1.76,0.964,1,1,3,1,90.0,10.38
306.39507,37.3217,0.8651,5.841,,0.387,1,1,2,0,90.0,5.841
299.34926,35.23399,1.51,3.122,,0.129,1,1,2,0,90.0,3.122
301.47418,28.63134,1.942,3.439,,0.0637,1,1,2,0,90.0,3.439
299.41972,32.70693,1.656,3.174,,0.0395,1,1,2,0,90.0,3.174
288.98546,14.54458,0.824,7.152,,0.236,1,1,3,1,90.0,7.152
304.25338,36.02746,2.797,5.102,,0.193,1,1,3,1,90.0,5.102
298.97175,25.42764,2.307,6.421,,0.0165,1,1,2,0,90.0,6.421
294.59916,18.83868,2.941,3.057,,0.0808,1,1,2,0,90.0,3.057
303.89962,40.34841,2.22,3.028,,0.375,1,1,3,1,90.0,3.028
297.9285,27.98206,2.329,3.496,,0.22,1,1,2,0,90.0,3.496
294.89737,28.77057,2.383,3.404,,0.0452,1,1,2,0,90.0,3.404
293.79961,17.3804,0.4949,4.623,,0.434,1,1,2,0,90.0,4.623
304.73371,46.50493,2.769,5.74,,0.225,1,1,3,1,90.0,5.74
295.44652,29.17082,1.366,3.35,,0.045,1,1,2,0,90.0,3.35
292.77271,19.50548,1.482,3.961,,0.194,1,1,3,1,90.0,3.961
308.10411,40.94625,2.429,7.596,,0.273,1,1,3,1,90.0,7.596
289.80812,8.32359,1.835,3.769,,0.143,1,1,3,1,90.0,3.769
302.85566,31.49605,1.07,3.939,,0.608,1,1,3,1,90.0,3.939
302.67047,31.41692,1.152,6.775,,0.166,1,1,3,1,90.0,6.775
289.90855,16.86585,2.446,3.426,,0.26,1,1,3,1,90.0,3.426
297.03641,25.28894,0.4344,6.832,,1.02,1,1,2,0,90.0,6.832
298.46471,27.58868,1.575,4.942,,0.0209,1,1,2,0,90.0,4.942
292.72987,19.6696,0.9231,5.514,,0.279,1,1,3,1,90.0,5.514
295.67118,20.74011,0.4752,3.424,,1.86,1,1,3,1,90.0,3.424
307.15205,32.60011,2.047,3.637,,0.0763,1,1,2,0,90.0,3.637
290.46614,12.31797,1.499,9.503,,0.656,1,1,3,1,90.0,9.503
294.23871,-50.43345,2.648,3.225,,0.277,1,1,2,0,90.0,3.225
169.33619,2.45013,1.258,3.46,,0.0725,1,1,2,0,90.0,3.46
295.37123,26.95044,1.254,4.548,,0.0641,2,1,2,0,90.0,4.548
295.53662,26.33225,2.635,3.188,,0.0993,1,1,2,0,90.0,3.188
307.56786,34.28134,0.9611,3.673,,0.0753,1,1,2,0,90.0,3.673
305.02303,46.54097,2.683,3.272,,0.136,1,1,2,0,90.0,3.272
300.98548,37.16667,2.014,5.562,,0.209,1,1,3,1,90.0,5.562
298.16948,26.05764,2.74,7.242,,0.0651,1,1,3,1,90.0,7.242
170.66793,-60.91922,1.471,3.462,,0.0711,1,1,2,0,90.0,3.462
298.27988,34.06523,2.405,3.432,,0.0871,1,1,2,0,90.0,3.432
296.59242,18.27155,1.314,4.006,,0.0333,2,1,2,0,90.0,4.006
294.1921,24.0506,0.5251,3.837,,0.0822,1,1,2,0,90.0,3.837
301.3511,29.9524,2.964,5.746,,0.109,3,3,2,0,90.0,5.746
186.7169,-59.86078,0.2864,3.446,,0.0539,1,1,2,0,90.0,3.446
300.41454,44.3827,1.96,3.091,,0.0697,1,1,2,0,90.0,3.091
298.76784,42.54826,2.796,3.233,,0.0218,1,1,2,0,90.0,3.233
251.37275,-51.80741,2.333,3.561,,0.0241,1,1,2,0,90.0,3.561
305.92646,30.76326,2.44,3.709,,0.04,1,1,2,0,90.0,3.709
293.32592,22.51053,1.85,6.177,,0.101,1,1,3,1,90.0,6.177
294.58665,18.9203,1.001,3.697,,0.0604,1,1,2,0,90.0,3.697
303.77689,45.05185,2.785,3.456,,0.331,1,1,3,1,90.0,3.456
303.72048,45.50495,2.564,3.927,,0.142,1,1,2,0,90.0,3.927
295.02047,20.16865,1.263,4.839,,0.324,1,1,3,1,90.0,4.839
302.78369,40.1845,2.502,6.414,,0.337,3,1,2,0,90.0,6.414
304.1087,45.28809,1.779,3.262,,0.145,1,1,2,0,90.0,3.262
302.52013,44.28805,2.717,5.96,,0.311,1,1,2,0,90.0,5.96
297.38502,26.60002,0.347,9.992,,0.0981,1,1,3,1,90.0,9.992
292.79574,14.50887,1.267,4.126,,0.0447,1,1,2,0,90.0,4.126
304.00671,45.04063,1.85,3.965,,0.158,1,1,2,0,90.0,3.965
249.91623,-50.7569,1.111,6.374,,0.0403,1,1,3,1,90.0,6.374
325.70811,50.67459,0.4719,3.775,,0.0648,1,1,2,0,90.0,3.775
297.19898,24.46448,2.154,10.5,,0.401,1,1,2,0,90.0,10.5
276.11158,-10.77662,1.718,20.41,,0.764,1,1,3,1,90.0,20.41
295.14869,29.3553,1.73,3.663,,0.0687,1,1,2,0,90.0,3.663
297.06522,-30.67997,2.457,4.066,,0.357,1,1,2,0,90.0,4.066
296.42732,27.13778,1.465,3.466,,0.0971,1,1,2,0,90.0,3.466
299.5656,31.70261,2.268,9.865,0.414,0.405,1,2,8,8,90.0,9.865
290.9508,13.34968,1.101,9.928,,0.187,1,1,3,1,90.0,9.928
302.04543,34.93191,2.403,3.947,,0.187,1,1,3,1,90.0,3.947
300.33123,32.06356,2.46,5.702,,0.155,1,3,2,0,90.0,5.702
303.90848,38.14221,1.526,3.554,,0.438,1,1,3,1,90.0,3.554
308.31631,44.92647,0.6661,5.838,,0.116,1,1,2,0,90.0,5.838
300.1422,32.49009,1.727,8.665,,0.181,2,1,2,0,90.0,8.665
303.57119,40.72069,1.184,11.0,1.34,0.476,1,1,3,1,90.0,11.0
299.84506,37.70816,2.431,3.153,,0.111,3,1,2,0,90.0,3.153
294.54526,19.01163,0.8144,4.599,,0.263,1,1,3,1,90.0,4.599
296.71383,22.89697,2.482,7.453,,0.0263,1,1,2,0,90.0,7.453
298.47609,32.83436,2.963,3.41,,0.0539,1,1,2,0,90.0,3.41
308.17524,36.56169,0.68,7.422,,0.257,1,1,2,0,90.0,7.422
307.96506,45.94147,1.978,3.324,,0.0865,1,1,2,0,90.0,3.324
294.80759,24.17485,1.464,5.125,,0.158,1,1,2,0,90.0,5.125
305.17732,39.5089,1.615,13.71,,1.19,1,3,2,0,90.0,13.71
305.54816,38.0579,2.429,5.077,,0.756,1,1,3,1,90.0,5.077
300.0166,25.43883,2.609,4.005,,0.192,3,1,2,0,90.0,4.005
290.33851,10.66329,2.117,4.446,,0.123,1,1,3,3,90.0,4.446
286.66976,1.31897,1.496,5.094,,0.031,1,1,2,0,90.0,5.094
305.57339,45.5461,0.9851,7.482,,0.106,1,3,2,0,90.0,7.482
298.10782,23.01685,1.681,3.93,,0.0304,1,1,2,0,90.0,3.93
308.31717,45.40046,1.027,6.473,,0.298,1,1,3,1,90.0,6.473
304.66377,35.93635,1.325,3.1,,0.222,1,1,3,1,90.0,3.1
294.62485,20.6768,1.012,7.941,,0.421,1,1,3,1,90.0,7.941
290.79434,3.97768,1.756,3.865,,0.0624,1,1,2,0,90.0,3.865
290.84778,8.69215,2.089,3.419,,0.0172,1,1,2,0,90.0,3.419
306.16937,39.23107,1.454,3.304,,0.367,1,1,3,1,90.0,3.304
300.579,44.22209,2.873,4.494,,0.0944,1,1,2,0,90.0,4.494
301.5563,29.81981,2.784,4.643,,0.0218,1,1,2,0,90.0,4.643
304.18576,42.49504,1.807,3.166,,0.253,1,1,3,1,90.0,3.166
296.33836,29.2678,1.769,3.163,,0.014,1,1,2,0,90.0,3.163
308.34272,46.99402,2.138,5.627,,0.57,1,1,3,1,90.0,5.627
303.74448,41.62483,0.7336,4.498,0.38,0.354,1,1,2,0,90.0,4.498
295.09427,20.43715,2.406,7.525,,0.0965,1,1,2,0,90.0,7.525
276.60997,-20.03512,0.7101,3.702,,0.028,1,1,3,1,90.0,3.702
308.42949,49.8633,1.518,4.713,,0.0676,1,1,2,0,90.0,4.713
302.57209,37.21564,2.551,3.561,,0.153,1,1,2,0,90.0,3.561
325.18466,53.63677,1.961,3.297,,0.0385,1,1,2,0,90.0,3.297
298.72499,41.31091,1.609,3.17,,0.0304,1,1,2,0,90.0,3.17
302.89726,33.94067,2.006,7.809,,0.117,1,1,3,1,90.0,7.809
230.07398,-53.54741,0.3776,5.019,,0.116,1,1,2,0,90.0,5.019
303.438,43.19495,0.4375,4.851,,0.458,1,1,3,1,90.0,4.851
279.49826,-3.24329,2.342,13.59,,0.442,1,1,3,1,90.0,13.59
295.99033,25.64362,2.225,3.843,,0.0343,1,1,2,0,90.0,3.843
277.06319,-4.36134,1.266,3.777,,0.103,1,1,2,0,90.0,3.777
303.39042,46.68278,2.597,3.014,,0.057,1,1,2,0,90.0,3.014
297.0019,22.18257,1.0,3.066,,0.158,1,1,2,0,90.0,3.066
307.10525,33.11016,2.034,4.527,,0.0491,1,1,2,0,90.0,4.527
305.49626,43.30425,2.621,3.411,,0.161,1,1,3,1,90.0,3.411
302.45985,40.53749,2.577,4.264,,0.146,1,1,2,0,90.0,4.264
293.5354,20.59293,2.86,12.38,,0.0185,1,1,2,0,90.0,12.38
302.55431,38.77236,1.893,3.239,,0.125,1,1,2,0,90.0,3.239
296.85411,25.23406,2.604,4.023,,0.177,1,1,2,0,90.0,4.023
303.52054,44.28146,0.1718,5.585,,0.424,1,1,2,0,90.0,5.585
297.66409,28.40617,2.772,10.1,,0.278,3,1,2,0,90.0,10.1
295.12854,10.86488,2.127,5.542,,0.0174,3,1,2,0,90.0,5.542
302.0301,40.15249,0.2149,4.615,,0.149,1,1,2,0,90.0,4.615
298.7326,33.19898,2.445,3.088,,0.0407,1,1,2,0,90.0,3.088
298.83878,30.39555,2.507,3.056,,0.0299,1,1,2,0,90.0,3.056
294.23663,15.39779,0.8872,3.378,,0.247,1,1,3,1,90.0,3.378
302.45208,27.6405,0.7919,3.665,,0.0586,1,1,2,0,90.0,3.665
298.31125,-75.43664,0.74,3.112,,0.441,1,1,2,0,90.0,3.112
299.48794,35.22717,1.463,4.564,,0.0435,1,1,2,0,90.0,4.564
299.82295,38.0266,2.477,5.177,,0.278,1,1,2,0,90.0,5.177
299.59993,33.2109,2.551,4.014,,0.091,1,1,2,0,90.0,4.014
291.2778,18.1539,2.917,4.852,,0.241,1,1,3,1,90.0,4.852
294.87669,20.0606,2.029,7.924,,0.0981,1,1,2,0,90.0,7.924
304.43517,42.62436,0.574,7.504,,0.433,1,1,3,1,90.0,7.504
294.6568,20.63577,2.937,7.661,,0.349,1,1,3,1,90.0,7.661
295.95377,27.37652,2.783,7.364,,0.124,1,1,2,0,90.0,7.364
299.03477,32.79428,2.171,3.467,,0.0615,1,1,2,0,90.0,3.467
307.56241,-34.81128,2.544,4.338,,0.452,3,1,2,0,90.0,4.338
307.19294,46.52316,2.305,3.334,,0.0577,1,1,2,0,90.0,3.334
277.17989,-13.98584,2.001,5.361,,0.475,1,1,3,1,90.0,5.361
291.64371,14.11767,0.9559,9.52,,0.126,1,1,3,1,90.0,9.52
294.07153,20.21536,1.26,4.246,,0.437,1,1,3,1,90.0,4.246
300.81115,35.92323,2.538,3.416,,0.158,1,1,2,0,90.0,3.416
296.56328,21.54149,2.091,4.046,,0.908,1,1,3,1,90.0,4.046
301.91256,43.97647,0.3259,5.282,,0.145,1,1,2,0,90.0,5.282
290.78734,12.15584,2.272,6.876,,0.479,1,1,3,1,90.0,6.876
303.15073,37.32912,2.096,4.519,,0.126,1,1,2,0,90.0,4.519
300.49732,37.69053,2.732,4.221,,0.0832,1,1,2,0,90.0,4.221
299.05054,42.90783,1.166,3.163,,0.0415,1,1,2,0,90.0,3.163
301.05505,35.71394,1.11,11.54,,0.0847,1,1,3,1,90.0,11.54
298.88079,26.04773,2.979,4.222,,0.391,1,1,3,1,90.0,4.222
302.65201,43.04806,2.419,5.062,,0.202,1,1,2,0,90.0,5.062
297.72377,25.65391,1.186,11.44,1.06,0.338,1,1,3,1,90.0,11.44
300.87281,30.93659,1.72,3.143,,0.169,1,1,3,1,90.0,3.143
301.26492,35.9959,0.229,3.147,,0.799,1,1,2,0,90.0,3.147
306.05992,33.07904,2.288,3.091,,0.0814,1,1,2,0,90.0,3.091
294.08875,23.4654,1.564,4.074,,0.104,1,1,2,0,90.0,4.074
306.90212,42.75003,2.861,3.746,,0.141,1,1,3,1,90.0,3.746
297.94933,24.01225,2.481,4.926,,0.0826,1,1,2,0,90.0,4.926
301.25653,41.76109,1.817,3.677,,0.0842,1,1,2,0,90.0,3.677
290.76204,9.78968,1.448,13.6,,0.0328,1,1,2,0,90.0,13.6
305.62653,43.48907,2.405,4.278,,0.254,1,1,3,1,90.0,4.278
299.60803,29.20494,2.368,3.713,,0.047,1,1,2,0,90.0,3.713
294.26036,25.62751,2.473,6.298,,0.0124,1,3,2,0,90.0,6.298
304.61061,40.24046,0.9684,3.002,,0.339,1,1,3,1,90.0,3.002
308.66269,41.07161,1.075,6.918,2.14,0.704,1,1,3,1,90.0,6.918
303.42042,32.76568,2.386,6.642,,0.275,1,1,3,1,90.0,6.642
306.52803,41.90636,1.518,3.282,2.86,0.54,1,1,3,1,90.0,3.282
291.26438,20.76484,1.292,3.002,,0.0998,1,1,2,0,90.0,3.002
308.05156,37.69841,1.702,10.49,0.882,1.04,1,1,3,1,90.0,10.49
303.13355,39.33216,2.101,4.994,,0.208,1,1,3,1,90.0,4.994
273.53244,-15.0807,1.726,3.232,,0.529,1,1,3,1,90.0,3.232
294.8934,26.21019,1.94,4.89,,0.348,1,1,2,0,90.0,4.89
301.76113,18.19181,1.108,4.061,,0.141,1,1,2,0,90.0,4.061
306.9264,36.17964,1.131,4.258,,0.223,1,1,3,1,90.0,4.258
299.11824,25.18682,0.9458,3.609,,0.139,1,1,2,0,90.0,3.609
298.16327,28.35451,2.626,3.756,,0.0959,1,1,2,0,90.0,3.756
298.80313,32.83545,2.234,3.81,,0.0955,1,1,2,0,90.0,3.81
308.12541,49.39878,2.594,3.302,,0.0603,3,1,2,0,90.0,3.302
295.97602,-43.31333,1.486,3.963,,0.0988,1,1,2,0,90.0,3.963
290.04587,14.67379,1.373,6.542,,0.586,1,1,3,1,90.0,6.542
302.45282,44.3833,2.588,3.493,,0.153,1,1,3,1,90.0,3.493
301.17408,-32.7154,0.3034,3.068,,0.0466,1,1,2,0,90.0,3.068
301.52457,28.80066,1.986,5.395,,0.078,1,1,2,0,90.0,5.395
297.15486,24.26685,0.7523,8.631,,0.513,1,1,2,0,90.0,8.631
295.02883,22.87686,0.9663,12.49,,1.05,1,1,2,0,90.0,12.49
258.90158,-36.05823,2.115,10.17,,0.995,1,1,3,1,90.0,10.17
289.61901,7.6038,0.7416,3.271,,0.0606,1,1,2,0,90.0,3.271
301.40232,43.42502,2.553,3.043,,0.216,1,1,2,0,90.0,3.043
299.08619,31.05185,1.542,3.614,,0.0303,1,1,2,0,90.0,3.614
306.00671,37.84519,1.658,7.249,,0.126,1,1,2,0,90.0,7.249
306.44734,42.79873,1.283,6.772,0.469,0.281,1,1,3,1,90.0,6.772
301.26641,36.81253,1.287,5.707,,0.15,1,1,2,0,90.0,5.707
305.88409,42.97472,0.825,15.6,,0.695,1,1,3,1,90.0,15.6
296.89995,30.17053,1.258,3.198,,0.0339,1,1,2,0,90.0,3.198
305.53038,32.74148,1.364,4.487,,0.0976,1,1,2,0,90.0,4.487
295.81128,21.55162,1.724,6.872,,0.336,1,1,3,1,90.0,6.872
301.12546,33.35084,0.08185,3.946,,0.225,1,1,3,1,90.0,3.946
299.24322,26.9505,2.216,3.26,,0.158,1,1,2,0,90.0,3.26
300.46901,33.0273,1.582,8.806,,0.156,1,1,3,1,90.0,8.806
295.73868,27.28132,0.7724,3.344,,0.143,1,1,2,0,90.0,3.344
305.56331,46.29567,2.967,3.967,,0.146,1,1,2,0,90.0,3.967
291.39665,10.38465,0.2117,5.645,,0.212,1,1,3,1,90.0,5.645
301.48784,35.58467,1.989,6.085,,0.16,1,1,3,1,90.0,6.085
295.52965,24.87709,2.562,6.145,,0.112,3,3,2,0,90.0,6.145
291.59426,15.6236,0.2825,7.115,,0.185,1,1,3,1,90.0,7.115
296.47295,28.08418,2.738,8.649,,0.182,1,1,2,0,90.0,8.649
300.31563,27.30168,0.8737,3.589,,0.131,1,1,2,0,90.0,3.589
290.42068,9.51822,2.236,5.382,,0.0807,1,1,8,8,90.0,5.382
299.026,32.33552,2.991,3.989,,0.0776,1,1,2,0,90.0,3.989
291.10202,10.88134,2.081,6.452,,0.0351,1,1,2,0,90.0,6.452
306.41451,42.47718,2.554,4.239,,0.255,1,1,3,1,90.0,4.239
301.1507,42.37102,2.852,3.113,,0.145,1,1,2,0,90.0,3.113
295.01481,19.52725,2.9,10.77,,0.862,1,1,3,1,90.0,10.77
309.09563,47.19032,2.517,5.371,,0.197,1,1,2,0,90.0,5.371
298.50213,29.00412,1.976,7.604,,0.114,1,3,2,0,90.0,7.604
293.87637,20.42367,1.367,7.566,,0.276,1,1,3,1,90.0,7.566
309.90188,50.97147,2.284,3.46,,0.0424,1,1,2,0,90.0,3.46
291.91006,19.06475,0.5294,5.052,,0.439,1,1,3,1,90.0,5.052
