ra,dec,W3 - W4,W4
89.51957,15.99274,1.798,8.658
290.5375249,16.0990545,1.7560000000000002,8.623
291.5307494,16.3198437,2.971,1.422
195.9005178,14.0578508,1.9570000000000007,7.878
169.8371357,16.7272434,2.654000000000001,6.749
292.8029777,16.885069,1.7530000000000001,8.455
291.8487293,17.0589893,1.6750000000000007,8.472
205.6979924,17.7184897,2.242,6.816
291.7319144,17.797173,2.4240000000000004,6.662
292.7815685,17.899912,3.359,7.115
93.0073129,18.0450286,2.1919999999999993,6.524
292.9378511,18.4007612,2.572000000000001,6.35
292.5288664,18.8625435,2.3449999999999998,7.626
345.873251,18.8989985,1.8160000000000007,8.184
224.2685932,19.1064174,2.1210000000000004,8.246
104.9548763,19.1134928,2.08,8.061
291.1850957,16.8889342,2.585,4.279
292.8129689,16.9801306,2.349,7.08
292.8583596,17.2831242,3.3009999999999993,1.594
292.5883107,17.4414262,4.048,5.99
294.8539548,17.6228595,1.5710000000000015,8.745
29.1781742,17.7108698,1.8940000000000001,8.457
292.270837,18.0282083,2.219,2.805
226.1942829,18.330821,2.396,6.181
125.1889567,18.4245169,1.8770000000000007,8.24
240.9581955,16.6994137,2.035,7.603
293.1098911,16.812782,2.1880000000000006,7.596
199.7822252,16.945738,1.936,8.414
155.8780902,16.9763037,1.8519999999999985,8.316
291.7485527,17.0009492,2.651,7.541
211.695722,17.1081516,1.7390000000000008,8.668
68.8955565,17.2059066,2.8390000000000004,6.5
358.4301784,17.2097671,1.5069999999999997,8.022
354.4006932,17.22698,2.62,5.969
94.5248509,17.2972249,1.7829999999999995,8.307
65.2837609,17.4796971,1.5709999999999997,8.253
202.4373978,17.9232613,1.5780000000000012,8.084
291.8613459,18.0275518,1.616999999999999,8.737
292.055328,18.1914569,2.1990000000000007,7.543
58.7380927,18.3868648,2.065999999999999,8.13
292.6229729,18.386865,2.0109999999999992,6.586
219.8413505,18.7062116,1.9290000000000003,7.68
211.4113863,19.2650597,2.067,7.273
165.9491581,16.7415428,2.09,8.313
134.1620879,19.4598489,3.6990000000000003,3.453
133.5593527,19.5075845,2.41,7.356
240.6459542,19.5265728,1.7509999999999994,8.651
294.031875,19.5546986,2.242000000000001,7.529
133.6769836,19.5646226,4.459,3.398
133.8481736,19.5727516,5.146,0.634
219.3262014,19.7657311,2.2040000000000006,7.334
290.4696954,20.1926521,1.5060000000000002,8.783
294.3287819,20.2049807,2.508,7.826
92.1701745,20.6919549,2.463,4.556
227.2969709,20.9914575,2.5349999999999993,6.315
294.43837,21.111069,2.898999999999999,7.246
224.3137809,21.3505331,1.6440000000000001,8.716
295.6847187,21.4056133,2.483999999999999,7.799
293.5957781,21.4412559,2.1179999999999994,7.844
174.8434671,19.4172986,1.7359999999999989,8.124
133.5923993,19.4734716,2.875,7.323
134.1214517,19.5062359,2.247,5.054
133.9412064,19.5506091,3.116,1.009
133.8490364,19.5674634,4.866,0.463
292.8915443,19.619718,2.3939999999999992,7.469
292.7576258,19.6467939,3.188999999999999,7.136
291.9269597,19.7398666,2.301,7.535
229.0531097,19.741632,1.9110000000000005,7.172
339.1502425,20.0242526,1.593,8.567
150.8225043,20.1278049,3.246999999999999,6.152
338.4410199,20.4564901,1.8399999999999999,8.114
292.9877041,20.5081748,3.0629999999999997,6.976
77.5345566,21.1966416,2.478999999999999,7.176
215.7391107,21.5415631,2.1639999999999997,6.66
297.1640056,22.0283742,2.1020000000000003,8.342
133.892872,19.3737373,3.6229999999999993,6.455
294.0011582,19.3776201,2.5340000000000007,7.926
125.99917,19.80268,2.0630000000000006,8.395
83.1171891,19.8838461,2.994999999999999,7.105
150.8337789,20.1631433,3.2959999999999994,5.964
150.7551317,20.1674768,4.32,5.538
92.2078069,20.5208067,3.065,3.722
19.3944616,20.7943734,2.0839999999999996,7.673
245.3741414,21.1519996,2.0969999999999995,7.224
295.6781127,21.7040552,1.8889999999999993,8.506
40.9687472,22.0647567,1.7469999999999999,8.435
133.7214013,19.4295016,2.7159999999999993,5.259
291.1414711,19.4691946,2.732000000000001,7.744
133.9334524,19.4750271,8.249,0.876
266.4044404,22.2237617,2.1839999999999993,7.519
94.5338162,22.5784396,3.3130000000000006,6.801
94.136761,22.6070659,2.226,5.966
293.9010641,22.7165838,1.600999999999999,8.881
17.5897713,22.7539511,2.333,7.821
296.2395499,23.4259221,2.4930000000000003,6.388
205.6714164,23.5164613,2.029000000000001,7.454
223.7060495,23.5792131,2.234,6.975
228.3424845,23.5805022,1.7570000000000006,7.566
296.6016919,23.6931447,2.4289999999999994,7.594
295.773541,23.73565,2.0,1.483
107.2103283,24.1796539,1.9610000000000003,8.107
227.6729199,22.346965,2.04,7.528
195.0578527,22.4996251,1.7699999999999996,7.849
148.9341429,22.6055551,1.5679999999999996,8.791
306.759503,22.76483,1.7439999999999998,8.747
242.6353346,22.7813593,2.0840000000000014,8.36
253.2354542,22.9602149,1.6559999999999988,8.355
229.7219279,22.9863126,1.6470000000000002,8.088
296.2566456,22.9985489,2.524,7.562
95.5832729,23.0589409,2.7169999999999996,6.467
297.1836459,23.0661137,2.308,8.116
95.9907166,23.144421,2.829999999999999,5.953
294.91345,24.09514,4.782000000000001,4.319
295.00573,24.13563,3.293000000000001,6.917
295.0535107,24.3650018,2.475999999999999,7.144
130.9145565,24.4420947,1.5349999999999984,8.739
351.4419683,24.6106643,1.843,8.344
295.5006163,24.6126265,2.3359999999999994,7.72
65.256465,22.7220224,2.354,6.598
94.4929131,22.777957,3.7670000000000003,6.534
248.6794245,22.7927093,1.7460000000000004,7.503
18.010832,22.8863825,2.310999999999999,7.572
295.8362484,23.0213119,3.1959999999999997,5.272
313.7689184,23.0526462,2.545,7.359
38.6382292,23.158637,1.9779999999999998,8.487
36.2923241,23.8518688,2.431,7.358
37.4079455,24.2160527,2.377,5.733
113.9386799,24.273524,2.4290000000000003,7.808
296.4421601,24.3018979,3.2300000000000004,6.855
62.4828856,24.4160427,1.9280000000000008,7.635
20.9475471,24.5465525,1.8410000000000002,7.806
300.0978226,24.6643369,1.774000000000001,8.542
36.4305817,24.8628613,1.9090000000000007,8.41
227.7116595,25.0074575,2.0230000000000006,6.341
219.7575231,25.3184592,1.6550000000000002,7.707
296.9241448,26.2170312,1.968,8.426
246.6974819,26.2602085,2.032,6.666
179.9664444,26.3002011,2.1849999999999987,8.137
226.2004279,26.4345429,2.1500000000000004,7.83
297.2301326,26.5673787,1.9639999999999995,7.794
298.0870902,26.6123606,2.8659999999999997,6.522
116.552375,26.9249986,2.4799999999999995,7.764
296.3957211,27.2182408,2.16,8.245
22.6254992,27.3886928,1.6809999999999992,7.551
298.754511,27.4515708,3.8689999999999998,6.401
231.1474372,27.6339345,1.9509999999999996,6.716
304.5415526,25.6367603,2.4459999999999997,7.721
203.6961678,25.7920891,2.596,6.314
250.1290256,26.0214038,1.577,8.874
245.2155328,26.311208,2.2169999999999987,7.98
297.4917503,26.7326793,3.846,4.025
309.8307235,26.8837445,2.609,7.135
298.6243791,27.0442109,1.8970000000000002,7.443
246.7406722,27.1302048,2.062999999999999,8.31
21.4230228,27.1756445,1.7520000000000007,8.417
296.1308214,25.4385391,2.5570000000000004,7.516
55.4541641,25.5604567,2.0250000000000004,7.721
297.5829742,25.8147124,1.952,8.531
339.2881384,25.9721072,1.915,7.486
351.9197621,26.5006232,1.7110000000000003,8.251
16.2591981,26.6372681,1.7330000000000005,7.243
295.1357036,26.6615773,1.6660000000000004,8.722
294.6003041,26.9832902,2.385,6.214
301.571997,27.0478973,3.1559999999999997,5.565
272.9138517,27.0577199,3.6080000000000005,5.529
61.9793212,27.0876642,2.064,8.116
298.7752702,27.2612768,3.3569999999999993,5.388
92.0844382,27.3493307,2.0479999999999983,8.367
345.0603648,27.3697578,1.5300000000000011,8.809
265.8392614,27.3874965,2.2650000000000006,7.054
298.392214,27.4370031,1.5969999999999995,8.647
297.9390245,27.5246842,2.3869999999999996,7.342
292.3954149,25.0968901,1.782,8.49
302.9903122,28.2188138,2.407,6.446
123.5603658,29.067243,1.766,8.371
51.6099059,29.0978489,2.6739999999999995,5.307
298.9935455,30.1505579,2.218,4.185
301.0597314,30.5049797,2.0169999999999995,7.121
15.6346758,27.9466079,2.897999999999999,6.44
325.5318508,28.1563595,1.8740000000000006,8.477
241.4477525,28.4456073,1.7619999999999987,8.579
230.3651126,28.6941929,2.128,7.051
210.2902559,28.7572773,2.4930000000000003,7.759
300.8718158,29.1653022,2.276,7.843
301.2368857,29.2881449,2.034,7.701
94.4947708,29.9881196,1.8070000000000004,8.102
90.9503184,30.2710759,2.158999999999999,6.166
271.6611595,30.325014,1.9009999999999998,8.276
298.4965162,30.4644772,1.6320000000000014,8.668
107.4553036,30.4786616,2.0189999999999992,7.755
356.1543728,27.809884,1.8500000000000005,6.671
293.614386,28.1756174,1.689,8.396
350.8621203,28.2744915,1.6340000000000003,8.337
224.3290545,28.4240025,1.862,8.391
296.7195983,28.7154967,1.7590000000000003,8.155
193.114847,28.9752918,1.7639999999999993,8.619
221.547948,29.2493777,1.6079999999999997,7.947
111.3855497,29.4832435,4.6450000000000005,4.674
94.5382317,29.9911115,3.08,7.327
41.4042832,29.9921901,2.1980000000000004,8.087
121.1262162,30.0070679,1.7170000000000005,8.322
300.6286397,30.035609,1.5710000000000015,8.761
16.2811791,30.0694133,2.2800000000000002,7.594
90.9979771,30.22396,2.968000000000001,6.451
250.1285794,30.7695812,1.7990000000000004,7.306
144.1445689,31.1714472,1.8949999999999996,8.369
298.8814616,31.6898645,1.7520000000000007,8.702
55.4096726,31.9816938,2.984,5.975
303.3767025,32.0450354,2.224,7.977
9.8723046,32.4627449,1.637999999999999,7.626
103.2795082,32.8586611,1.9309999999999992,7.852
358.3306121,32.8930066,2.157,7.449
177.82756,33.0741656,1.9589999999999996,7.557
305.1222395,33.3522013,1.8729999999999993,8.525
300.1997294,33.5038663,5.771000000000001,4.145
154.3047097,31.239223,3.086999999999999,5.687
213.5272262,31.5443104,2.2569999999999997,7.679
13.9284141,31.6737543,1.9489999999999998,7.448
84.5003073,31.7553969,2.954999999999999,5.123
299.5410148,31.783494,2.509999999999999,6.94
203.8279952,31.7917982,1.584999999999999,8.268
105.7492166,32.0865424,1.5419999999999998,8.601
56.1365606,32.1543817,3.598,3.662
56.0381667,32.1837485,1.5790000000000006,6.859
16.3523216,32.8731156,1.7880000000000003,7.901
299.7407725,32.8977678,2.46,7.966
200.7496987,33.0226859,2.463000000000001,7.51
233.5321357,33.2581467,1.6310000000000002,8.411
222.3852367,33.3981889,2.162,7.108
131.7558711,31.2205666,1.9120000000000008,6.532
299.5944098,31.5763164,1.6450000000000005,6.918
5.2737647,31.5842858,1.9250000000000007,6.141
54.4176,31.81026,2.394,8.024
155.5519821,31.9501973,2.0869999999999997,7.823
27.0824382,32.5474606,2.0649999999999995,8.425
207.7788766,32.6071922,1.5869999999999997,7.449
245.1418511,32.9349554,1.6289999999999996,8.467
288.1667022,33.0367475,1.7619999999999987,8.63
304.6450509,33.149776,2.479,7.736
82.1780451,33.1728968,1.5100000000000007,7.56
286.5252935,33.3054083,1.9090000000000007,7.827
298.7831678,33.3217704,2.482000000000001,7.85
304.6633783,33.4146578,3.1260000000000003,6.278
80.3863858,33.522155,2.914999999999999,6.048
230.8171807,30.6172805,1.8779999999999983,8.335
299.775778,30.833103,1.7749999999999986,8.124
301.0578601,33.7093236,2.497,4.148
25.1218946,33.9644074,1.8050000000000015,8.418
82.0667599,34.5026429,2.8809999999999993,4.748
126.0910392,34.7118947,1.8139999999999992,7.495
299.6223478,34.7669815,2.907,7.061
257.838925,34.7787769,1.5280000000000005,8.673
300.3474438,34.8738616,2.1270000000000007,7.574
302.8721333,34.8885988,2.6480000000000006,7.515
32.6179614,34.9693413,2.3130000000000006,8.144
303.5791036,35.0020101,3.1930000000000005,5.697
300.6843969,35.0886903,2.317,7.257
301.712018,35.2507173,2.9509999999999996,6.578
305.5422819,35.2907192,2.963,5.168
301.2120809,35.5862585,2.8789999999999996,6.625
302.817312,35.7595559,3.6480000000000006,6.495
308.4891837,35.7790795,3.041999999999999,6.706
48.1939963,36.2554696,2.7060000000000004,7.396
310.8175072,36.4103556,2.487,7.696
136.6985605,36.4359895,2.085000000000001,8.075
306.8521161,36.4901955,2.5010000000000003,7.017
114.1691816,33.5507904,1.7659999999999991,7.841
17.5539449,33.8150691,2.272000000000001,7.778
207.8548426,34.66304,2.9669999999999996,7.002
299.3898184,35.0133736,2.2940000000000005,8.091
176.8027094,35.1208265,1.9329999999999998,8.334
303.5282508,35.1713212,2.459999999999999,6.448
67.6114186,35.2536066,1.766,2.168
300.9897037,35.2706144,3.607,5.999
305.6180547,35.2847014,2.4610000000000003,6.212
300.6021274,35.3204334,3.993000000000001,4.56
301.1067898,35.3361872,2.8100000000000005,6.195
84.7504713,35.9437565,2.545000000000001,5.633
67.4133525,35.9696659,4.2219999999999995,4.189
338.3368789,36.2636028,1.6029999999999998,8.682
196.5099185,36.3280693,2.345999999999999,7.783
300.2647097,33.5778785,2.1260000000000003,5.221
306.3137461,33.597757,2.87,7.014
302.4225568,33.6961179,2.7939999999999996,7.544
299.7078239,33.7839854,2.3890000000000002,7.64
302.050507,33.8574748,2.1260000000000003,7.69
302.9313527,34.2230138,3.007999999999999,7.195
306.4235948,34.2778657,2.2940000000000005,6.959
171.0571352,34.4280045,2.7840000000000007,6.536
146.3199348,34.5209601,2.209999999999999,8.204
234.9596923,34.6583438,1.888,8.292
79.05762,34.67774,2.258,6.624
40.8183113,34.8605057,1.684000000000001,8.091
303.6299028,34.9386422,2.622,5.964
67.3151347,35.2477783,2.9430000000000005,6.688
344.1124075,35.2615872,1.5170000000000012,8.94
264.9322689,35.3565398,2.0600000000000005,8.362
84.9239448,36.0431151,2.325,5.579
85.0332329,36.0905149,2.6999999999999993,5.715
304.5174354,36.116296,1.6739999999999995,6.113
306.720003,36.3402363,2.2119999999999997,8.217
301.9461805,36.4058905,2.6309999999999993,7.761
306.2749212,36.5540425,1.7759999999999998,8.695
306.7195464,36.7478656,3.5520000000000005,5.912
84.3660568,36.7509675,2.036999999999999,8.419
301.8985839,36.7706547,2.048000000000001,7.114
218.4446686,36.7944904,1.8420000000000005,8.075
304.3678358,36.8958035,2.502,7.55
303.2811699,36.9726478,1.5250000000000004,8.785
59.3481,37.0169467,2.1799999999999997,6.632
59.7142946,37.0973551,2.694,6.152
51.3981625,37.4710671,1.6959999999999997,8.779
308.9543112,37.5417485,1.9930000000000003,8.495
307.9790565,37.627893,1.5460000000000003,7.995
305.3965115,37.7209919,2.6549999999999994,6.49
310.2425839,37.7862709,2.2399999999999993,7.953
301.0237303,37.7867327,2.2150000000000007,7.425
303.3213057,37.7977466,1.809000000000001,6.927
303.6083478,37.8706447,2.336999999999999,7.315
300.9595268,38.1251229,1.9840000000000009,6.653
311.0375353,38.4904263,2.0470000000000006,7.173
308.6072332,38.6802895,1.9289999999999994,6.075
309.7868013,38.7666875,1.9219999999999997,7.578
302.9669654,38.7745568,2.05,7.995
310.885453,38.8141821,1.5380000000000003,8.483
310.7722441,39.0165977,2.2410000000000005,6.594
308.2019672,39.043818,2.5469999999999997,4.655
303.3566023,39.1661659,1.548,8.588
305.0754706,39.2763655,3.4589999999999996,6.461
307.8569435,39.3062563,2.005000000000001,6.327
251.2278291,39.418215,1.677999999999999,8.598
304.7602003,39.4247973,3.8899999999999997,6.153
308.3482601,39.5001873,2.699,5.407
303.178152,39.5123372,2.773999999999999,5.727
304.9091034,39.51498,2.3359999999999994,5.87
39.3969835,36.6309834,2.311000000000001,7.153
103.6961598,36.6315101,1.9740000000000002,8.43
306.3384366,36.7125458,2.42,7.26
305.4551139,37.1623776,2.5980000000000008,6.055
308.6060134,37.2099215,2.7910000000000004,7.225
308.2930943,37.4135512,1.8550000000000004,8.472
18.6185555,37.4267729,2.860999999999999,6.23
356.6680022,37.4483282,1.9530000000000012,8.52
305.5035362,38.09094,2.5309999999999997,6.858
12.2967708,38.1144387,2.4990000000000006,5.785
309.0779231,38.1690957,1.623000000000001,7.93
306.1397521,38.3441299,2.4700000000000006,6.914
307.4081954,38.47699,2.4940000000000007,6.781
310.8296214,38.4967013,2.9670000000000005,7.218
298.4203093,38.5401774,2.5410000000000013,7.762
303.8272189,38.5668403,2.178,6.694
305.7193614,38.5842538,2.360999999999999,6.804
308.8405344,38.6747596,2.2680000000000007,5.824
252.647578,38.6843304,1.6980000000000004,7.827
106.0143933,38.8952052,2.0939999999999994,7.462
307.7886705,39.0068909,4.255000000000001,2.493
310.8581306,39.0374413,2.2649999999999997,6.021
310.553835,39.0388077,2.1670000000000007,6.406
303.3977646,39.1873761,2.314,7.609
305.8608866,39.2929783,2.615,6.949
309.624432,39.3045785,2.8600000000000003,5.95
306.8844483,39.4462188,2.7589999999999995,2.833
310.0302126,39.5982292,1.741999999999999,6.772
345.6417491,39.6127596,1.8580000000000005,7.651
311.9215266,39.6372078,3.1390000000000002,6.342
128.8408878,36.7443655,1.6610000000000014,8.831
306.1491268,36.8616788,2.5680000000000005,4.848
307.7008228,36.9781581,1.7750000000000004,7.32
307.317999,37.0182075,2.4190000000000005,7.413
305.5546197,37.1570499,2.6610000000000005,5.803
306.1814621,37.259496,1.7590000000000003,8.237
306.983559,37.3101507,2.718,4.774
245.2341928,37.3165614,1.8000000000000007,8.478
255.2589129,37.555871,2.1479999999999997,7.686
59.5304518,37.6510133,2.1260000000000012,8.274
306.9636015,37.756166,2.6350000000000007,6.534
102.4969954,38.1448287,1.931000000000001,8.52
310.3700718,38.1765854,1.7639999999999993,8.096
82.8538436,38.2782852,1.9089999999999998,7.918
310.8549157,38.5154882,2.2379999999999995,6.125
308.7479868,38.7239215,2.481,5.535
303.3018231,39.0024019,1.8329999999999993,7.463
307.2539055,39.0762404,2.622,7.025
308.1321084,39.1007044,2.6100000000000003,5.783
310.8796146,39.1163422,2.6769999999999996,6.352
127.7684071,39.217297,1.9600000000000009,7.324
311.6673541,39.2699592,1.6170000000000009,7.34
301.1503301,39.359077,2.215,7.968
302.512059,39.3903162,3.1820000000000004,6.523
259.9241361,39.4601559,2.1430000000000007,8.254
37.7805744,36.7601346,1.7350000000000012,8.312
309.4448127,39.6638476,2.4590000000000005,4.268
308.405845,39.7195822,2.4299999999999997,6.179
303.0822559,39.766789,2.6559999999999997,5.944
306.9043069,39.798888,2.4950000000000006,3.586
246.6527522,39.8586672,2.529000000000001,6.284
311.6509272,39.8598748,2.833,7.52
302.7832616,39.9887218,2.474,6.234
306.2038553,40.0947134,2.7070000000000007,5.388
308.4896451,40.2302765,3.9419999999999993,6.062
306.3758141,40.2338243,4.515000000000001,5.196
306.7289803,40.3089651,3.1799999999999997,4.605
311.4398666,40.3255589,2.6900000000000004,6.204
310.3842944,40.44847,2.375000000000001,5.627
304.372123,40.5068283,2.074,5.17
307.1141635,40.5391523,2.109,5.898
309.0001061,40.6136225,4.055,4.371
304.7499405,40.8006606,2.832,5.313
304.2661209,40.9356704,1.5569999999999995,7.61
304.5810641,41.0295461,1.8570000000000002,5.01
21.07265,41.04228,2.3389999999999995,6.537
190.5563225,41.0596087,2.3160000000000007,7.311
300.9866829,41.063801,2.4000000000000004,6.026
311.3360305,41.0721128,2.3930000000000002,3.672
217.134457,41.117834,2.0200000000000005,6.797
313.3833647,41.1461314,2.7119999999999997,5.821
298.6013075,41.2061809,2.5540000000000003,7.57
305.2178916,41.2574346,2.7159999999999993,5.621
306.5425962,41.2652081,2.776,6.939
309.9749081,41.3316168,1.8330000000000002,3.742
305.2734419,41.3555419,2.3890000000000002,6.825
16.043672,41.3776536,1.6760000000000002,8.674
14.7159674,41.4528841,1.9489999999999998,7.66
80.4717098,41.5288507,1.5419999999999998,8.509
306.1275723,41.5942303,2.577,4.775
308.9985591,41.6022404,4.4239999999999995,4.997
303.6487898,41.6288848,3.3240000000000007,5.556
306.8056115,41.9103161,3.2359999999999998,5.672
305.3164763,41.9260605,2.128000000000001,6.704
309.2185528,42.0048677,3.0520000000000005,5.701
309.4548327,42.0744155,2.273999999999999,5.753
304.5229852,42.0889507,2.3280000000000003,4.854
304.2778282,42.0965452,2.7429999999999994,4.551
308.0804719,42.1441547,1.9050000000000002,5.486
301.1379924,42.182305,2.3649999999999993,7.655
317.2035637,42.2179038,2.389999999999999,8.101
308.66715,42.2609,2.268,5.206
305.3401367,42.2815444,2.5619999999999994,6.484
305.4536436,42.3794279,1.8770000000000007,8.421
308.8255896,42.3967752,4.302999999999999,1.975
355.2094546,42.4070253,2.2429999999999994,7.787
305.3551382,42.5383916,2.564,6.1
315.2515911,42.6176847,2.5230000000000006,7.185
302.1942162,42.7596829,2.0360000000000005,7.671
306.1424976,42.8397285,2.3390000000000004,7.446
308.1002053,39.722636,3.9240000000000004,5.354
205.4253456,39.8769979,1.9120000000000008,7.991
304.1436374,39.9174678,2.495000000000001,5.856
186.5947529,39.9695794,1.7700000000000014,8.405
305.8931817,39.972247,2.202,4.511
301.189614,39.989675,2.4770000000000003,7.881
306.447871,40.0266505,2.877,4.09
306.3287941,40.0556075,1.8579999999999997,5.197
309.6528059,40.128551,2.6179999999999994,5.514
307.6282848,40.3008773,3.2890000000000006,6.172
310.2486227,40.4729375,2.535,6.577
314.8599734,40.5018322,1.75,8.54
310.5809915,40.6328936,2.2279999999999998,6.98
303.4017819,40.7083083,2.059,6.485
56.4668409,40.7437868,1.9949999999999992,8.194
336.5408589,40.7896488,2.1789999999999994,7.594
307.8331115,40.9006809,3.1550000000000002,7.201
312.5347301,41.093136,1.725999999999999,8.243
311.5818291,41.1152538,2.5760000000000005,5.388
310.4839188,41.1810259,1.6100000000000003,6.338
309.4769698,41.194484,3.5859999999999994,6.287
310.5657899,41.2352813,2.270999999999999,7.368
174.0931894,41.2671403,1.7639999999999993,8.628
305.9289648,41.2717407,2.3450000000000006,4.313
307.565385,41.3699355,4.484999999999999,4.622
312.003584,41.4519417,2.463,7.03
308.8478185,41.4681802,4.5200000000000005,4.806
302.5901172,41.5015211,1.6370000000000005,6.99
322.9115844,41.6254657,1.8260000000000005,8.626
309.2818807,41.6896251,2.8100000000000005,4.066
309.976489,41.834088,2.87,4.396
304.6975046,42.0886046,1.9580000000000002,5.148
303.1390249,42.1184462,2.1759999999999993,6.87
306.4756988,42.1758552,3.2460000000000004,5.759
310.937143,42.2017893,2.777,6.444
310.4128558,42.2154137,1.5229999999999997,5.958
7.7313478,42.4325624,1.6749999999999998,6.941
310.2327385,42.6478669,2.0329999999999995,6.452
303.6055034,42.6586546,2.473,6.123
306.5926893,42.6983444,2.349000000000001,6.188
30.8132456,39.8598277,1.8950000000000014,8.424
300.8647111,40.0026604,2.313999999999999,6.915
307.5093168,40.0545498,3.8600000000000003,4.909
310.6853997,40.0798697,3.0200000000000005,6.591
310.5186795,40.0872851,2.0749999999999993,6.391
297.2197981,40.098219,2.63,6.858
301.7665934,40.1025265,1.7940000000000005,7.509
33.5022887,40.1650016,2.5379999999999994,6.316
306.106713,40.302939,3.1179999999999994,4.86
307.1506184,40.425893,1.9000000000000004,7.327
251.1591611,40.4812392,1.904,8.325
56.0869503,40.6015072,2.1030000000000006,7.845
58.1256206,40.6421528,1.968,8.107
309.3678752,40.6818795,4.431000000000001,4.584
304.8201986,40.9177789,2.372,3.591
304.5823125,40.9881958,2.606,5.331
305.0362493,41.0544209,3.7,6.207
344.9114124,41.1851553,1.7040000000000006,8.013
309.2647476,41.2527341,3.2800000000000002,6.601
301.1473955,41.3170202,2.675,6.162
310.0987972,41.3332159,2.364,4.248
306.8272885,41.3413349,2.066,5.699
304.0712803,41.3687643,3.6179999999999994,6.736
10.9385577,41.3865637,2.224,8.004
303.2790765,41.3889076,2.3070000000000004,4.758
303.1131127,41.493012,2.5729999999999995,6.47
305.2801995,41.4989219,1.7569999999999997,6.936
303.6814981,41.5265994,2.939,4.79
307.8805731,41.5957949,3.6660000000000004,6.346
310.7641103,41.6508465,2.2110000000000003,7.045
307.3128822,41.6996893,3.309,4.069
308.3795712,41.8612159,3.0069999999999997,6.138
11.1576264,41.8830946,2.3469999999999995,7.948
309.2622257,41.9123123,2.351,4.862
65.8439424,41.9549519,1.968,5.755
304.0880968,41.9626243,2.572,5.284
310.4563016,41.963976,2.383,5.976
309.9477545,42.090323,3.792,3.612
310.7366145,42.2448057,3.518,5.012
312.8086987,42.3224968,3.2349999999999994,6.141
191.8866123,42.4641121,2.048,8.371
303.9495662,42.5258635,3.1189999999999998,7.161
304.0794713,42.585791,2.7399999999999993,6.113
310.3417979,42.6412113,3.2920000000000007,5.396
305.0153078,42.8395302,2.9699999999999998,6.338
309.2821879,39.7532797,2.8519999999999994,6.533
26.4390122,39.8167033,1.5500000000000007,8.616
302.416516,43.0059285,2.531999999999999,6.61
311.1913015,43.1015831,2.929000000000001,7.326
353.8672124,43.2925238,1.5350000000000001,8.797
313.7575982,43.4456307,2.747,5.32
346.6717675,43.51887,2.8370000000000006,7.646
79.3053592,43.5234952,2.0329999999999995,8.124
342.5304181,43.5730624,1.6310000000000002,8.68
309.0221546,43.5835283,2.5999999999999996,5.522
308.0478342,43.7136602,3.2220000000000004,4.133
290.0199885,43.7939813,2.377,7.329
307.8476973,43.8244555,1.9510000000000005,6.558
304.0712399,43.9207382,2.4700000000000006,7.891
304.7214407,43.9402161,2.4110000000000005,6.809
305.7986593,43.9414214,2.4049999999999994,5.323
305.2844188,44.0030948,2.322,7.265
304.9567037,44.124239,2.4799999999999995,5.059
303.806166,44.1630987,2.8740000000000006,6.266
312.2812847,44.4566298,3.2109999999999994,5.313
312.5969818,44.6169798,2.7429999999999994,3.926
313.7326139,44.8422677,2.4490000000000007,7.313
123.041219,45.5463338,2.056,7.63
217.2370835,45.8646253,2.1339999999999986,8.249
309.183765,42.866364,2.6849999999999996,5.197
312.9701398,42.9295591,2.984,6.715
114.3111558,42.9611383,1.7579999999999991,8.374
303.8556714,42.9633965,2.610999999999999,6.477
177.8054515,43.0882082,2.3320000000000007,7.183
303.519984,43.2129754,2.4890000000000008,5.971
306.4588445,43.2292308,2.2379999999999995,7.411
304.6734138,44.0805728,1.9640000000000004,7.587
303.7581859,44.1879528,2.407000000000001,6.752
135.3175596,44.4827528,2.0749999999999993,6.727
311.1061621,44.5425973,2.5189999999999992,7.787
306.5187114,44.6117283,1.9619999999999997,8.22
309.9792827,44.6652937,2.168,6.248
307.5181096,44.7554526,2.5230000000000006,6.223
302.0119419,44.7958703,2.7040000000000006,6.67
312.5229277,44.816284,2.5949999999999998,5.889
302.7164678,44.9642593,2.471,7.269
306.166,44.9846,2.0199999999999996,6.577
10.2204537,45.0743882,1.7289999999999992,8.166
29.7438322,45.5410501,2.0059999999999993,7.447
307.9274048,45.5915757,2.8610000000000007,6.821
308.3407123,45.6728851,2.178,5.122
282.3523816,46.0632152,1.6600000000000001,8.403
305.0615619,42.8736474,2.4099999999999993,6.549
303.0527754,42.8807298,2.091,6.251
314.7165484,42.9568333,3.1549999999999994,6.208
304.862957,43.0873822,2.635,7.279
221.1181346,43.0905948,1.6760000000000002,8.441
311.9398682,43.1898981,2.4209999999999994,7.58
307.3238563,43.1961548,2.5540000000000003,7.189
309.5476324,43.2277979,2.118999999999999,7.331
311.3746351,43.457951,1.9189999999999987,8.281
305.5283911,43.4668992,2.2409999999999997,8.142
305.0499553,43.5358623,2.936,7.196
313.311606,43.676255,2.982,5.393
309.9170166,43.7506472,2.567,6.519
343.0568554,43.7586139,2.2569999999999997,6.961
304.4206925,43.9298806,2.8499999999999996,6.183
308.5360717,43.9802715,4.898,4.721
311.9639514,44.0043222,2.6519999999999992,5.564
302.2760876,44.1793112,3.0389999999999997,6.019
303.7559788,44.1853707,3.0709999999999997,7.086
312.1951195,44.2164592,2.5649999999999995,6.523
